occurrence_id	taxon_id	sex	life stage	locality
C52493	T35643	http://purl.obolibrary.org/obo/PATO_0000384		
C52494	T35643			
C52496	T35644			
C52497	T35645	http://purl.obolibrary.org/obo/PATO_0000384		
C52498	T35645			
C52499	T35646	http://purl.obolibrary.org/obo/PATO_0000384		
C52500	T35646			
C52501	T35647	http://purl.obolibrary.org/obo/PATO_0000384		
C52502	T35648	http://purl.obolibrary.org/obo/PATO_0000384		
C52503	T35648			
C52504	T35649	http://purl.obolibrary.org/obo/PATO_0000384		
C52505	T35650	http://purl.obolibrary.org/obo/PATO_0000384		
C52506	T35650			
C52507	T35651	http://purl.obolibrary.org/obo/PATO_0000384		
C52508	T35651			
C52509	T35652	http://purl.obolibrary.org/obo/PATO_0000384		
C52510	T35653	http://purl.obolibrary.org/obo/PATO_0000384		
C52511	T35653			
C52512	T35654	http://purl.obolibrary.org/obo/PATO_0000384		
C52513	T35655	http://purl.obolibrary.org/obo/PATO_0000384		
C52514	T35655			
C52515	T35656	http://purl.obolibrary.org/obo/PATO_0000384		
C52516	T35656			
C52518	T35657			
C52519	T35657			
C58340	T35657			
C52520	T35658	http://purl.obolibrary.org/obo/PATO_0000384		
C52521	T35659	http://purl.obolibrary.org/obo/PATO_0000384		
C52522	T35659			
C52523	T35660	http://purl.obolibrary.org/obo/PATO_0000384		
C52524	T35660			
C52525	T35661	http://purl.obolibrary.org/obo/PATO_0000384		
C52526	T35661			
C52527	T35662	http://purl.obolibrary.org/obo/PATO_0000384		
C52528	T35663	http://purl.obolibrary.org/obo/PATO_0000384		
C52529	T35664	http://purl.obolibrary.org/obo/PATO_0000384		
C52530	T35664			
C52531	T35665	http://purl.obolibrary.org/obo/PATO_0000384		
C52532	T35665			
C52533	T35666	http://purl.obolibrary.org/obo/PATO_0000384		
C52534	T35666			
C52535	T35667	http://purl.obolibrary.org/obo/PATO_0000384		
C52536	T35667			
C52537	T35668	http://purl.obolibrary.org/obo/PATO_0000384		
C52538	T35669	http://purl.obolibrary.org/obo/PATO_0000384		
C52539	T35669			
C52540	T35670	http://purl.obolibrary.org/obo/PATO_0000384		
C52541	T35671	http://purl.obolibrary.org/obo/PATO_0000384		
C52542	T35671			
C52543	T35672	http://purl.obolibrary.org/obo/PATO_0000384		
C52544	T35672			
C52545	T35673	http://purl.obolibrary.org/obo/PATO_0000384		
C52546	T35673			
C52547	T35674	http://purl.obolibrary.org/obo/PATO_0000384		
C52549	T35675	http://purl.obolibrary.org/obo/PATO_0000383		
C52551	T35676	http://purl.obolibrary.org/obo/PATO_0000383		
C52552	T35677	http://purl.obolibrary.org/obo/PATO_0000384		
C52554	T35678	http://purl.obolibrary.org/obo/PATO_0000384		
C52555	T35678			
C52556	T35679	http://purl.obolibrary.org/obo/PATO_0000384		
C52557	T35679			
C52558	T35680	http://purl.obolibrary.org/obo/PATO_0000384		
C52559	T35680			
C52561	T35681			
C57095	T35681			
C52562	T35682	http://purl.obolibrary.org/obo/PATO_0000384		
C52563	T35682			
C52564	T35683	http://purl.obolibrary.org/obo/PATO_0000384		
C52565	T35684	http://purl.obolibrary.org/obo/PATO_0000384		
C52566	T35685	http://purl.obolibrary.org/obo/PATO_0000384		
C52567	T35686	http://purl.obolibrary.org/obo/PATO_0000384		
C52568	T35687	http://purl.obolibrary.org/obo/PATO_0000384		
C52569	T35687			
C52570	T35687			
C52571	T35688	http://purl.obolibrary.org/obo/PATO_0000384		
C52572	T35688			
C52573	T35689			
C52574	T35690	http://purl.obolibrary.org/obo/PATO_0000384		
C52575	T35690			
C52577	T35691			
C58294	T35691			
C52579	T35692			
C58345	T35692			
C52581	T35693			
C52582	T35693			
C58421	T35693			
C52583	T35694	http://purl.obolibrary.org/obo/PATO_0000384		
C52584	T35694			
C52585	T35695	http://purl.obolibrary.org/obo/PATO_0000384		
C52586	T35695			
C52587	T35696	http://purl.obolibrary.org/obo/PATO_0000384		
C52588	T35696			
C52589	T35697	http://purl.obolibrary.org/obo/PATO_0000384		
C52590	T35697			
C52591	T35698	http://purl.obolibrary.org/obo/PATO_0000384		
C52592	T35698			
C52593	T35698			
C52594	T35699	http://purl.obolibrary.org/obo/PATO_0000384		
C52595	T35699			
C52596	T35700	http://purl.obolibrary.org/obo/PATO_0000384		
C52597	T35701	http://purl.obolibrary.org/obo/PATO_0000384		
C52598	T35702	http://purl.obolibrary.org/obo/PATO_0000384		
C52599	T35703	http://purl.obolibrary.org/obo/PATO_0000384		
C52600	T35704	http://purl.obolibrary.org/obo/PATO_0000384		
C52601	T35705	http://purl.obolibrary.org/obo/PATO_0000384		
C52602	T35705			
C52603	T35706	http://purl.obolibrary.org/obo/PATO_0000384		
C52604	T35706			
C52605	T35707	http://purl.obolibrary.org/obo/PATO_0000384		
C52607	T35707			
C52608	T35708	http://purl.obolibrary.org/obo/PATO_0000384		
C52609	T35708			
C52611	T35709			
C59177	T35709			
C52612	T35710	http://purl.obolibrary.org/obo/PATO_0000384		
C52613	T35710			
C52614	T35711	http://purl.obolibrary.org/obo/PATO_0000384		
C52615	T35711			
C52616	T35712	http://purl.obolibrary.org/obo/PATO_0000384		
C52617	T35712			
C52618	T35713	http://purl.obolibrary.org/obo/PATO_0000384		
C52619	T35713			
C52620	T35714	http://purl.obolibrary.org/obo/PATO_0000384		
C52621	T35715	http://purl.obolibrary.org/obo/PATO_0000384		
C52622	T35715			
C52623	T35716	http://purl.obolibrary.org/obo/PATO_0000384		
C52624	T35716			
C52625	T35717	http://purl.obolibrary.org/obo/PATO_0000384		
C52626	T35717			
C52627	T35718	http://purl.obolibrary.org/obo/PATO_0000384		
C52628	T35718			
C52629	T35719	http://purl.obolibrary.org/obo/PATO_0000384		
C52630	T35719			
C52631	T35720	http://purl.obolibrary.org/obo/PATO_0000384		
C52632	T35720			
C52633	T35721	http://purl.obolibrary.org/obo/PATO_0000384		
C52634	T35721			
C52635	T35722	http://purl.obolibrary.org/obo/PATO_0000384		
C52636	T35722			
C52637	T35723	http://purl.obolibrary.org/obo/PATO_0000384		
C52638	T35723			
C52639	T35724	http://purl.obolibrary.org/obo/PATO_0000384		
C52640	T35724			
C52641	T35725	http://purl.obolibrary.org/obo/PATO_0000384		
C52642	T35725			
C52643	T35726	http://purl.obolibrary.org/obo/PATO_0000384		
C52644	T35726			
C52645	T35727	http://purl.obolibrary.org/obo/PATO_0000384		
C52646	T35727			
C52647	T35728	http://purl.obolibrary.org/obo/PATO_0000384		
C52648	T35728			
C52649	T35729	http://purl.obolibrary.org/obo/PATO_0000384		
C52650	T35729			
C52651	T35730	http://purl.obolibrary.org/obo/PATO_0000384		
C52652	T35730			
C52653	T35731	http://purl.obolibrary.org/obo/PATO_0000384		
C52654	T35731			
C52655	T35732	http://purl.obolibrary.org/obo/PATO_0000384		
C52656	T35732			
C52657	T35733	http://purl.obolibrary.org/obo/PATO_0000384		
C52658	T35733			
C52659	T35734	http://purl.obolibrary.org/obo/PATO_0000384		
C52660	T35734			
C52661	T35735	http://purl.obolibrary.org/obo/PATO_0000384		
C52662	T35735			
C52663	T35736	http://purl.obolibrary.org/obo/PATO_0000384		
C52664	T35736			
C52665	T35737	http://purl.obolibrary.org/obo/PATO_0000384		
C52666	T35737			
C52667	T35738	http://purl.obolibrary.org/obo/PATO_0000384		
C52668	T35738			
C52669	T35739	http://purl.obolibrary.org/obo/PATO_0000384		
C52670	T35739			
C52671	T35740	http://purl.obolibrary.org/obo/PATO_0000384		
C52672	T35740			
C52673	T35741	http://purl.obolibrary.org/obo/PATO_0000384		
C52674	T35741			
C52675	T35742	http://purl.obolibrary.org/obo/PATO_0000384		
C52676	T35742			
C52677	T35743	http://purl.obolibrary.org/obo/PATO_0000384		
C52678	T35743			
C52679	T35744	http://purl.obolibrary.org/obo/PATO_0000384		
C52680	T35744			
C52681	T35745	http://purl.obolibrary.org/obo/PATO_0000384		
C52682	T35745			
C52683	T35746	http://purl.obolibrary.org/obo/PATO_0000384		
C52684	T35746			
C52685	T35747	http://purl.obolibrary.org/obo/PATO_0000384		
C52686	T35747			
C52688	T35748			
C59256	T35748			
C52690	T35749			
C57779	T35749			
C52692	T35750			
C52694	T35751			
C52695	T35751			
C57780	T35751			
C52697	T35752			
C57810	T35752			
C57782	T35753			
C52700	T35754			
C57851	T35754			
C52703	T35755			
C52705	T35756			
C52706	T35756			
C57094	T35756			
C52708	T35757			
C52709	T35758	http://purl.obolibrary.org/obo/PATO_0000384		
C52710	T35758			
C52712	T35759			
C52713	T35760	http://purl.obolibrary.org/obo/PATO_0000384		
C52714	T35761	http://purl.obolibrary.org/obo/PATO_0000384		
C52715	T35761			
C52717	T35762			
C52718	T35763	http://purl.obolibrary.org/obo/PATO_0000384		
C52720	T35764			
C57141	T35764			
C58390	T35765			
C52722	T35766	http://purl.obolibrary.org/obo/PATO_0000384		
C52723	T35766			
C52724	T35767	http://purl.obolibrary.org/obo/PATO_0000384		
C52725	T35767			
C52726	T35768	http://purl.obolibrary.org/obo/PATO_0000384		
C52727	T35768			
C52728	T35769	http://purl.obolibrary.org/obo/PATO_0000384		
C52729	T35769			
C59251	T35770			
C52732	T35771			
C58536	T35771			
C52733	T35772	http://purl.obolibrary.org/obo/PATO_0000384		
C52734	T35772			
C52735	T35773	http://purl.obolibrary.org/obo/PATO_0000384		
C52736	T35773			
C52737	T35774	http://purl.obolibrary.org/obo/PATO_0000384		
C52738	T35774			
C52739	T35775	http://purl.obolibrary.org/obo/PATO_0000384		
C52740	T35775			
C52741	T35776	http://purl.obolibrary.org/obo/PATO_0000384		
C52742	T35777	http://purl.obolibrary.org/obo/PATO_0000384		
C52743	T35777			
C52744	T35778	http://purl.obolibrary.org/obo/PATO_0000384		
C52745	T35778			
C52746	T35779	http://purl.obolibrary.org/obo/PATO_0000384		
C52747	T35779			
C52748	T35780	http://purl.obolibrary.org/obo/PATO_0000384		
C52749	T35781	http://purl.obolibrary.org/obo/PATO_0000384		
C52750	T35781			
C52751	T35782	http://purl.obolibrary.org/obo/PATO_0000384		
C52752	T35783	http://purl.obolibrary.org/obo/PATO_0000384		
C52753	T35784	http://purl.obolibrary.org/obo/PATO_0000384		
C52754	T35784			
C52755	T35785	http://purl.obolibrary.org/obo/PATO_0000384		
C52756	T35786	http://purl.obolibrary.org/obo/PATO_0000384		
C52757	T35787	http://purl.obolibrary.org/obo/PATO_0000384		
C52758	T35788	http://purl.obolibrary.org/obo/PATO_0000384		
C52759	T35789	http://purl.obolibrary.org/obo/PATO_0000384		
C52760	T35790	http://purl.obolibrary.org/obo/PATO_0000384		
C52761	T35790			
C52762	T35791	http://purl.obolibrary.org/obo/PATO_0000384		
C52763	T35791			
C52764	T35792	http://purl.obolibrary.org/obo/PATO_0000384		
C52765	T35792			
C52766	T35793	http://purl.obolibrary.org/obo/PATO_0000384		
C52767	T35793			
C52768	T35794	http://purl.obolibrary.org/obo/PATO_0000384		
C52769	T35794			
C52770	T35795	http://purl.obolibrary.org/obo/PATO_0000384		
C52771	T35795			
C52772	T35796	http://purl.obolibrary.org/obo/PATO_0000384		
C52773	T35796			
C52774	T35797	http://purl.obolibrary.org/obo/PATO_0000384		
C52775	T35798	http://purl.obolibrary.org/obo/PATO_0000384		
C52776	T35798			
C52777	T35799	http://purl.obolibrary.org/obo/PATO_0000384		
C52778	T35799			
C52779	T35800	http://purl.obolibrary.org/obo/PATO_0000384		
C52780	T35801	http://purl.obolibrary.org/obo/PATO_0000384		
C52781	T35801			
C52782	T35802	http://purl.obolibrary.org/obo/PATO_0000384		
C52783	T35802			
C52784	T35803	http://purl.obolibrary.org/obo/PATO_0000384		
C52786	T35805	http://purl.obolibrary.org/obo/PATO_0000384		
C52787	T35805			
C52788	T35806	http://purl.obolibrary.org/obo/PATO_0000384		
C52789	T35806			
C52790	T35807	http://purl.obolibrary.org/obo/PATO_0000384		
C52791	T35807			
C52792	T35808	http://purl.obolibrary.org/obo/PATO_0000384		
C52793	T35808			
C52794	T35809	http://purl.obolibrary.org/obo/PATO_0000384		
C52795	T35809			
C52796	T35810	http://purl.obolibrary.org/obo/PATO_0000384		
C52797	T35810			
C52798	T35811	http://purl.obolibrary.org/obo/PATO_0000384		
C52799	T35811			
C52800	T35812	http://purl.obolibrary.org/obo/PATO_0000384		
C52801	T35813	http://purl.obolibrary.org/obo/PATO_0000384		
C52802	T35813			
C52803	T35814	http://purl.obolibrary.org/obo/PATO_0000384		
C52804	T35814			
C52805	T35815	http://purl.obolibrary.org/obo/PATO_0000384		
C52806	T35815			
C52807	T35816	http://purl.obolibrary.org/obo/PATO_0000384		
C52808	T35816			
C52809	T35817	http://purl.obolibrary.org/obo/PATO_0000384		
C52810	T35817			
C52812	T35818			
C52813	T35818			
C52814	T35819	http://purl.obolibrary.org/obo/PATO_0000384		
C52816	T35820			
C57039	T35820			
C52817	T35821	http://purl.obolibrary.org/obo/PATO_0000384		
C52818	T35821			
C52819	T35822	http://purl.obolibrary.org/obo/PATO_0000384		
C52820	T35822			
C52821	T35823	http://purl.obolibrary.org/obo/PATO_0000384		
C52822	T35823			
C52824	T35824			
C52825	T35825	http://purl.obolibrary.org/obo/PATO_0000384		
C52826	T35825			
C52827	T35826	http://purl.obolibrary.org/obo/PATO_0000384		
C52828	T35826			
C52829	T35827	http://purl.obolibrary.org/obo/PATO_0000384		
C52830	T35827			
C52831	T35828	http://purl.obolibrary.org/obo/PATO_0000384		
C52832	T35828			
C52834	T35829			
C52835	T35829			
C56479	T35829			
C52836	T35830	http://purl.obolibrary.org/obo/PATO_0000384		
C52837	T35831	http://purl.obolibrary.org/obo/PATO_0000384		
C52838	T35831			
C52839	T35831			
C52840	T35832	http://purl.obolibrary.org/obo/PATO_0000384		
C52841	T35832			
C52842	T35832			
C52844	T35833			
C52845	T35833			
C52846	T35834	http://purl.obolibrary.org/obo/PATO_0000384		
C52847	T35834			
C52848	T35835	http://purl.obolibrary.org/obo/PATO_0000384		
C52849	T35836	http://purl.obolibrary.org/obo/PATO_0000384		
C52850	T35837	http://purl.obolibrary.org/obo/PATO_0000384		
C52851	T35838	http://purl.obolibrary.org/obo/PATO_0000384		
C52852	T35839	http://purl.obolibrary.org/obo/PATO_0000384		
C52853	T35839			
C52854	T35840	http://purl.obolibrary.org/obo/PATO_0000384		
C52855	T35841	http://purl.obolibrary.org/obo/PATO_0000384		
C52856	T35842	http://purl.obolibrary.org/obo/PATO_0000384		
C52857	T35842			
C52858	T35843	http://purl.obolibrary.org/obo/PATO_0000384		
C52859	T35843			
C52860	T35844	http://purl.obolibrary.org/obo/PATO_0000384		
C52861	T35845	http://purl.obolibrary.org/obo/PATO_0000384		
C52863	T35847	http://purl.obolibrary.org/obo/PATO_0000384		
C52864	T35848	http://purl.obolibrary.org/obo/PATO_0000384		
C52865	T35848			
C52866	T35849	http://purl.obolibrary.org/obo/PATO_0000384		
C52867	T35849			
C52868	T35850	http://purl.obolibrary.org/obo/PATO_0000384		
C52869	T35850			
C52870	T35851	http://purl.obolibrary.org/obo/PATO_0000384		
C52871	T35852	http://purl.obolibrary.org/obo/PATO_0000384		
C52872	T35853	http://purl.obolibrary.org/obo/PATO_0000384		
C52873	T35854	http://purl.obolibrary.org/obo/PATO_0000384		
C52874	T35855	http://purl.obolibrary.org/obo/PATO_0000384		
C52875	T35856	http://purl.obolibrary.org/obo/PATO_0000384		
C52876	T35857	http://purl.obolibrary.org/obo/PATO_0000384		
C52877	T35858	http://purl.obolibrary.org/obo/PATO_0000384		
C52878	T35858			
C52879	T35859	http://purl.obolibrary.org/obo/PATO_0000384		
C52880	T35859			
C52882	T35861	http://purl.obolibrary.org/obo/PATO_0000384		
C52883	T35862	http://purl.obolibrary.org/obo/PATO_0000384		
C52884	T35862			
C52885	T35863	http://purl.obolibrary.org/obo/PATO_0000384		
C52886	T35864	http://purl.obolibrary.org/obo/PATO_0000384		
C52887	T35864			
C52888	T35865	http://purl.obolibrary.org/obo/PATO_0000384		
C52891	T35868	http://purl.obolibrary.org/obo/PATO_0000384		
C52892	T35869	http://purl.obolibrary.org/obo/PATO_0000384		
C52893	T35870	http://purl.obolibrary.org/obo/PATO_0000384		
C52894	T35870			
C52895	T35871	http://purl.obolibrary.org/obo/PATO_0000384		
C52896	T35871			
C52897	T35872	http://purl.obolibrary.org/obo/PATO_0000384		
C52898	T35872			
C52899	T35873	http://purl.obolibrary.org/obo/PATO_0000384		
C52900	T35873			
C52901	T35874	http://purl.obolibrary.org/obo/PATO_0000384		
C52902	T35875	http://purl.obolibrary.org/obo/PATO_0000384		
C52903	T35876	http://purl.obolibrary.org/obo/PATO_0000384		
C52904	T35877	http://purl.obolibrary.org/obo/PATO_0000384		
C52905	T35878	http://purl.obolibrary.org/obo/PATO_0000384		
C52906	T35878			
C52907	T35879	http://purl.obolibrary.org/obo/PATO_0000384		
C52909	T35880			
C52910	T35881	http://purl.obolibrary.org/obo/PATO_0000384		
C52911	T35882	http://purl.obolibrary.org/obo/PATO_0000384		
C52912	T35882			
C52913	T35883	http://purl.obolibrary.org/obo/PATO_0000384		
C52914	T35884	http://purl.obolibrary.org/obo/PATO_0000384		
C52915	T35884			
C52917	T35885			
C52918	T35886	http://purl.obolibrary.org/obo/PATO_0000384		
C52919	T35887	http://purl.obolibrary.org/obo/PATO_0000384		
C52920	T35887			
C52921	T35888	http://purl.obolibrary.org/obo/PATO_0000384		
C52922	T35889	http://purl.obolibrary.org/obo/PATO_0000384		
C52923	T35889			
C52924	T35890	http://purl.obolibrary.org/obo/PATO_0000384		
C52925	T35890			
C52927	T35891			
C57163	T35891			
C52928	T35892	http://purl.obolibrary.org/obo/PATO_0000384		
C52929	T35893	http://purl.obolibrary.org/obo/PATO_0000384		
C52930	T35894			
C52931	T35895	http://purl.obolibrary.org/obo/PATO_0000384		
C52932	T35895			
C52933	T35896			
C52934	T35897	http://purl.obolibrary.org/obo/PATO_0000384		
C52935	T35898	http://purl.obolibrary.org/obo/PATO_0000384		
C52936	T35898			
C52937	T35899	http://purl.obolibrary.org/obo/PATO_0000384		
C52938	T35899			
C52939	T35900	http://purl.obolibrary.org/obo/PATO_0000384		
C52940	T35900			
C52941	T35901	http://purl.obolibrary.org/obo/PATO_0000384		
C52942	T35901			
C52943	T35902	http://purl.obolibrary.org/obo/PATO_0000384		
C52944	T35902			
C52945	T35903	http://purl.obolibrary.org/obo/PATO_0000384		
C52946	T35903			
C52947	T35904	http://purl.obolibrary.org/obo/PATO_0000384		
C52948	T35904			
C52949	T35905	http://purl.obolibrary.org/obo/PATO_0000384		
C52950	T35905			
C52951	T35906	http://purl.obolibrary.org/obo/PATO_0000384		
C52952	T35906			
C52953	T35907	http://purl.obolibrary.org/obo/PATO_0000384		
C52954	T35907			
C52955	T35908	http://purl.obolibrary.org/obo/PATO_0000384		
C52956	T35908			
C52957	T35909	http://purl.obolibrary.org/obo/PATO_0000384		
C52958	T35910	http://purl.obolibrary.org/obo/PATO_0000384		
C52959	T35910			
C52960	T35911	http://purl.obolibrary.org/obo/PATO_0000384		
C52961	T35911			
C52962	T35912	http://purl.obolibrary.org/obo/PATO_0000384		
C52963	T35912			
C52965	T35913			
C52967	T35914			
C52969	T35915			
C52970	T35916	http://purl.obolibrary.org/obo/PATO_0000384		
C52971	T35916			
C52972	T35917	http://purl.obolibrary.org/obo/PATO_0000384		
C52973	T35917			
C52974	T35918	http://purl.obolibrary.org/obo/PATO_0000384		
C52975	T35918			
C52977	T35919			
C52978	T35919			
C57789	T35919			
C52979	T35920	http://purl.obolibrary.org/obo/PATO_0000384		
C52980	T35921	http://purl.obolibrary.org/obo/PATO_0000384		
C52981	T35922	http://purl.obolibrary.org/obo/PATO_0000384		
C52983	T35923			
C52984	T35924	http://purl.obolibrary.org/obo/PATO_0000384		
C52985	T35924			
C52986	T35925	http://purl.obolibrary.org/obo/PATO_0000384		
C52987	T35925			
C52988	T35926	http://purl.obolibrary.org/obo/PATO_0000384		
C52989	T35927	http://purl.obolibrary.org/obo/PATO_0000384		
C52990	T35927			
C52991	T35928	http://purl.obolibrary.org/obo/PATO_0000384		
C52992	T35928			
C52993	T35929	http://purl.obolibrary.org/obo/PATO_0000384		
C52994	T35929			
C52996	T35930			
C58317	T35930			
C52997	T35931	http://purl.obolibrary.org/obo/PATO_0000384		
C52998	T35931			
C52999	T35932	http://purl.obolibrary.org/obo/PATO_0000384		
C53000	T35933	http://purl.obolibrary.org/obo/PATO_0000384		
C53001	T35934	http://purl.obolibrary.org/obo/PATO_0000384		
C53002	T35935	http://purl.obolibrary.org/obo/PATO_0000384		
C53003	T35935			
C53004	T35936	http://purl.obolibrary.org/obo/PATO_0000384		
C53005	T35937	http://purl.obolibrary.org/obo/PATO_0000384		
C53007	T35939	http://purl.obolibrary.org/obo/PATO_0000384		
C53009	T35940			
C58201	T35940			
C53010	T35941	http://purl.obolibrary.org/obo/PATO_0000384		
C53011	T35942	http://purl.obolibrary.org/obo/PATO_0000384		
C53012	T35943	http://purl.obolibrary.org/obo/PATO_0000384		
C53013	T35944	http://purl.obolibrary.org/obo/PATO_0000384		
C53014	T35945	http://purl.obolibrary.org/obo/PATO_0000384		
